0_Der_avg,Blink_Averaged,Time_Average,1_Der_avg,3_Der_avg
148.8648446,0,59.5239,137.9943242,84.26834668
71.36030325,0,59.575,43.42311311,-9.053184703
27.63113407,0,59.6243,49.41116794,23.97258152
111.2222474,0,59.6739,104.2897214,72.0515095
86.48504601,0,59.7248,38.53304751,23.35447739
38.79141258,0,59.7743,-42.54183056,-20.75774273
-10.49930382,0,59.8279,-18.15263476,1.349003875
-24.95515489,0,59.8799,-0.595444869,-40.29576509
-55.65475281,0,59.9242,-58.85588706,-121.7045422
-61.56925652,0,59.9739,-93.70711833,-230.7493114
-10.61787992,0,60.0248,-36.76382502,-244.6438376
-55.05112967,0,60.0744,34.92819021,-41.74434917
-24.19955654,0,60.1256,59.15563113,78.91260765
82.90587444,0,60.1772,113.4480474,158.9337024
-9.68421685,0,60.2243,14.06821735,121.4480459
-187.6420573,0,60.2739,-202.021536,-12.61311463
-189.4386034,0,60.3233,-212.6384706,10.91890869
-61.93628717,0,60.3788,-149.4234938,33.11197089
40.8902179,0,60.4254,-69.44134004,17.95915388
236.6616491,0,60.4734,197.045737,57.72788607
1559.353318,1,60.5246,1570.82882,281.9121015
952.2273048,1,60.5754,965.2418537,257.7342258
-1215.641194,0,60.6234,-1206.379441,-146.3430594
-1281.825049,0,60.6744,-1222.063637,-252.809902
-853.2613861,0,60.7254,-766.2743419,-181.8803738
-443.8763482,0,60.7734,-410.6251186,-222.1743065
16.33206744,0,60.8224,15.51423356,-191.1136508
294.3878774,0,60.8728,282.9316919,23.92355015
325.4409614,0,60.9306,323.0246233,183.6224684
188.2383097,0,60.972,201.6990467,71.77496151
68.07494304,0,61.0222,-11.80302181,-12.96980948
22.30360996,0,61.0704,-23.83991701,52.19177386
26.38709726,0,61.1186,76.03778124,73.15977155
-124.92366,0,61.1722,-35.72470838,-36.56205417
-81.19753516,0,61.2204,-26.33067451,-8.25119941
60.61458352,0,61.2724,-49.54520629,29.75223999
41.03141837,0,61.3208,-59.43173954,8.266690167
51.71843919,0,61.3721,40.79628512,89.30289621
73.88585397,0,61.4238,65.96723615,22.83675464
96.17071257,0,61.4696,148.8895625,14.51299162
17.7736327,0,61.5192,115.0260083,77.26435568
-58.75085598,0,61.5768,-63.19883195,-89.26241285
35.55842325,0,61.6195,-23.6841909,-173.4907297
97.95868803,0,61.6719,1.77013305,-58.8239396
3.23689505,0,61.7198,-29.70820788,-24.8889603
-22.16558299,0,61.7694,22.71701726,-37.8275202
42.23895824,0,61.8192,55.47570313,-73.45327736
36.8181981,0,61.87,45.74834284,-30.65221669
46.17040725,0,61.9195,47.84089097,49.88973467
3.657137015,0,61.9689,19.19274472,45.78197121
-26.58381441,0,62.02,-13.39131399,62.57746716
-61.51809219,0,62.0694,-103.852492,22.49551073
-51.65768082,0,62.119,-85.51556377,6.028723355
22.23927482,0,62.17,-7.053063765,38.80185844
-0.332260025,0,62.2196,-16.93736046,37.31863568
-86.44987558,0,62.269,-55.87650694,47.61117736
-161.2713074,0,62.3198,-126.5452387,39.42594322
-173.5731825,0,62.3696,-121.1891364,-31.09358434
-4.83948795,0,62.4202,-27.91872889,-125.7269318
23.18743245,0,62.4686,-24.24961062,-104.4541783
14.2423776,0,62.5258,45.805903,22.08058545
12.35846787,0,62.574,58.13265204,24.85043526
656.7334619,0,62.6224,642.6881774,88.92098254
1784.260886,1,62.6696,1663.73479,325.9285769
-5.873579,0,62.7202,-9.911409312,62.52601713
-1859.571958,0,62.7684,-1646.684456,-266.4320028
-1043.585059,0,62.8196,-926.1883529,-136.8816365
-390.6098263,0,62.8702,-354.5883383,-33.91809865
-82.42655564,0,62.9254,-118.5061951,-1.49739528
41.84805074,0,62.9696,-45.73451144,-36.75119157
-19.43690899,0,63.0204,-52.47525928,-86.64414102
171.4141212,0,63.0718,138.2281499,82.86681078
300.8161538,0,63.123,296.5872,174.8160884
74.56243115,0,63.1704,58.20146044,28.97726938
-62.53813672,0,63.2184,-79.52034896,-64.99634831
4.010286725,0,63.2696,-19.31025502,-90.53178599
231.9149122,0,63.3203,206.125113,-49.12305059
355.3263133,0,63.37,357.5117425,51.5850002
111.8930307,0,63.4263,159.7356553,60.41423528
-112.6597118,0,63.4691,-59.57450756,-31.93656396
36.47587495,0,63.5202,59.6494052,-13.23619617
174.4731239,0,63.5693,192.9494511,48.14682677
-73.1335904,0,63.6233,-89.99526647,-58.49272154
-258.7459757,0,63.6722,-212.7852718,-33.69940767
-67.42065892,0,63.7193,-36.675802,41.46815658
110.0007447,0,63.7691,94.86077968,29.24686246
78.35087271,0,63.82,69.28668153,20.03859046
45.12257821,0,63.8695,73.13414302,-21.67424457
23.79958656,0,63.9218,28.33549185,-8.175316655
80.68254561,0,63.9701,52.9495478,81.8547069
25.67174775,0,64.0195,68.93717134,53.28725039
87.37270435,0,64.0691,99.77396904,4.045579972
1815.317732,1,64.1278,1681.757727,201.8933318
1544.05804,1,64.1715,1413.715662,211.6064428
-1370.456762,0,64.2191,-1242.712198,-190.4253394
-1893.687521,0,64.27,-1690.61269,-300.7463853
-901.8220425,0,64.3194,-792.0323162,-120.6358905
-398.4093334,0,64.3704,-356.5444608,-124.5460098
-113.6750276,0,64.4214,-122.0098456,-3.884075798
-102.1754245,0,64.4698,-57.39552247,80.78589811
-123.6831029,0,64.5206,-34.99901015,29.0554641
68.02435175,0,64.5716,167.9950188,96.12633575
-30.6863255,0,64.6202,103.2620877,2.891777868
-164.9754248,0,64.6704,-85.72747759,-99.03414857
29.55167125,0,64.7184,40.42470034,-3.638078196
93.02681794,0,64.7768,102.8088299,11.72347032
-12.17081408,0,64.8206,-108.2802507,4.426838091
-58.56829087,0,64.8684,-129.5203666,62.37901939
15.4325204,0,64.9196,61.38736906,36.82128619
126.9178089,0,64.9706,71.30467831,-146.7026103
91.34681187,0,65.0186,16.18455534,-249.9472949
212.7392472,0,65.0698,194.7675701,-54.88186582
618.4697113,0,65.1234,475.5126779,151.6699475
614.9858108,0,65.1722,432.3252837,136.9277542
218.4343829,0,65.2196,175.2118088,90.50377252
172.2378875,0,65.2706,114.5115667,83.31330211
19.9446329,0,65.3203,-66.73707395,44.24551433
-114.207389,0,65.3695,-95.03507581,2.585309468
8.26449177,0,65.4191,54.08355593,23.7244625
122.2020071,0,65.47,59.20944093,50.44941843
50.2988964,0,65.5195,-1.109800485,17.49585311
5.2687852,0,65.5691,-13.24617625,32.02080834
159.4353319,0,65.6198,66.0111955,14.19563186
127.2596213,0,65.6695,65.77939796,15.0836844
145.9587983,0,65.7191,122.348301,49.96601167
99.83964508,0,65.77,63.15458127,-51.99903873
-3.230526885,0,65.8196,-23.65720472,-97.96759554
46.61262611,0,65.869,3.926307176,-37.08174335
122.2132336,0,65.92,24.45057843,55.31370501
94.20627015,0,65.9696,42.54890121,31.596875
186.3498641,0,66.0192,156.5621591,5.293073724
1198.592808,1,66.07,1134.490479,222.41204
1671.766009,1,66.1193,1600.47463,402.5531598
-340.2668325,0,66.1689,-335.727395,71.05645027
-1883.401036,0,66.22,-1706.354288,-327.1949199
-1203.546862,0,66.2694,-1122.464876,-248.9827486
-480.3538942,0,66.3204,-529.7202469,-130.2550879
-181.4262721,0,66.3686,-154.9537508,-75.78956394
5.113823145,0,66.4234,12.64813791,-4.424249041
-15.27283387,0,66.4706,-24.35543485,-25.8203012
113.963367,0,66.5186,71.63054105,-15.7325576
104.3587626,0,66.5696,101.6575275,-11.25586977
101.9853088,0,66.6204,118.1877957,-12.02563989
111.4209379,0,66.6686,54.74811199,-55.69652433
-50.56840967,0,66.7198,-57.52178689,-49.4603864
-96.95126868,0,66.7744,-78.92765497,13.5625621
-98.33240979,0,66.8184,-51.51864151,17.03752859
25.27694961,0,66.8696,1.264520029,-29.7556363
32.65811379,0,66.9206,-24.52738042,45.545848
-24.02982243,0,66.9714,31.90568922,124.6345804
50.43453438,0,67.0196,103.1084814,44.31498731
215.0964976,0,67.0706,171.3133156,88.70827206
187.1471777,0,67.1186,115.1246406,106.0600137
-90.75628322,0,67.1698,-76.03889853,-47.0397635
-134.5247758,0,67.2204,-109.9272527,-82.35648205
-8.36329657,0,67.2686,-45.84981692,-12.57795986
-36.69590219,0,67.3213,-41.79018236,-69.50170928
-63.16306241,0,67.373,-5.522839065,-98.03112591
44.5833555,0,67.4202,83.75570438,-34.6112126
82.23207407,0,67.4696,108.9365703,21.47711828
113.7740735,0,67.5192,97.69154436,73.24048886
102.1215379,0,67.5715,84.65581572,77.59514825
-20.77853442,0,67.6212,22.55833956,6.730874768
-7.379206315,0,67.6691,17.05373857,24.04453425
-50.4606982,0,67.72,-103.0338099,-25.10395556
-123.7790923,0,67.7694,-179.2246269,-56.08496823
-44.78759835,0,67.8219,-109.2966955,40.68031982
29.56852782,0,67.8703,-38.13145877,10.84855693
45.906629,0,67.9196,1.219121917,3.064878193
60.22823617,0,67.969,-13.94986017,46.52673688
-24.5286382,0,68.02,-18.48589532,53.60606009
-31.36179069,0,68.0727,21.61108299,35.16369296
-54.36750505,0,68.1197,20.59941227,-26.36237071
-118.6681049,0,68.17,-48.06825243,-102.8686028
-172.7578708,0,68.2194,-97.56146338,-175.0822945
-113.6596152,0,68.2692,-65.28434099,-85.40919058
-31.66719552,0,68.32,-28.36597753,50.45882147
-53.00344715,0,68.3698,-5.006872073,34.06973527
62.96646678,0,68.4204,65.06672292,-18.48013162
950.6165438,1,68.4754,849.1968305,144.7002186
1952.798934,1,68.5198,1719.402717,391.8577896
72.177709,0,68.5706,-14.30318758,113.0973138
-1702.237139,0,68.6186,-1540.109065,-225.9364681
-985.365891,0,68.6698,-826.9157496,-136.884087
-558.278815,0,68.7206,-419.065299,-137.8699418
-294.7063125,0,68.7686,-274.2028405,-111.2727298
-23.70408219,0,68.8198,-19.16307294,-35.86206947
-49.90066552,0,68.8706,32.09108005,-18.2231834
-30.57927865,0,68.9186,-18.54026107,-61.42858464
163.8504968,0,68.9698,123.8819704,-29.84720964
216.8951031,0,69.0238,168.456626,6.815295723
58.20885731,0,69.069,31.42329481,-65.89908682
-25.60462108,0,69.1198,10.93680507,-6.14794447
107.5347665,0,69.1704,132.5830407,55.7575133
188.9147506,0,69.2218,213.0489379,127.3790752
258.0207567,0,69.2698,171.1111571,96.12165879
195.4759789,0,69.3206,60.61910351,45.58043018
16.28194545,0,69.3771,-10.18234461,7.864690994
52.97818565,0,69.4196,60.43881143,8.130781167
5.55699545,0,69.4692,51.50778202,-4.056893343
-112.6037325,0,69.5202,-46.7835905,-23.15139323
4.23051195,0,69.5696,47.08593595,19.0434235
-47.94134375,0,69.6192,-84.08738532,-110.4847617
-196.1390825,0,69.6702,-233.7404569,-150.4193795
-72.31395845,0,69.7196,-76.51389819,-28.29268235
20.70057635,0,69.7692,29.09029377,14.56890843
-10.72288132,0,69.82,19.75562643,-19.24099076
-50.65830645,0,69.8696,-28.37724798,-46.87316532
-48.51750222,0,69.9192,-61.58253151,-13.92920841
-39.53244182,0,69.9702,6.00567524,73.28737739
-9.292965589,0,70.0196,60.2472166,88.09584008
8.991901776,0,70.069,-5.847454162,14.75411648
77.20834287,0,70.1246,18.03796481,50.05120618
106.2784747,0,70.1718,97.23489393,91.63928123
99.72142991,0,70.2192,119.8909042,74.50351315
16.79952793,0,70.2702,-19.94021045,-5.262271493
-88.67090745,0,70.3196,-159.589667,-132.6988003
-158.753681,0,70.3708,-212.3174961,-186.2239749
-36.25569665,0,70.4186,-37.25999057,-109.6244167
107.3754608,0,70.4696,130.8011667,25.83463725
147.0561365,0,70.5206,151.8888246,73.62551838
156.7715117,0,70.5684,120.2295873,46.42959953
-53.01961507,0,70.6196,-84.03984513,-10.17937963
-220.732701,0,70.6706,-184.9738113,-54.22717586
-144.3460156,0,70.7186,-120.7218275,16.81689128
-23.62623216,0,70.7698,3.800528497,96.09755606
-35.7677582,0,70.8206,30.9936893,40.12468561
-22.63442643,0,70.8686,27.89439128,45.54131901
36.41568414,0,70.9198,69.45329055,63.62434009
224.0692981,0,70.9706,210.6062743,72.26482316
22.0388678,0,71.0186,83.30870638,23.44304167
1092.008084,1,71.0698,1133.431546,149.2088583
1095.607008,1,71.1206,1071.120819,129.1473166
-1350.745217,0,71.1686,-1264.08229,-265.846737
-1935.311093,0,71.2198,-1814.53615,-435.4041225
-999.1104068,0,71.2706,-899.9786729,-269.7711147
-210.5275838,0,71.3186,-155.8842169,-28.66876008
161.5319009,0,71.3713,204.3840238,45.45813253
277.20925,0,71.4192,313.9604233,110.368446
244.4419271,0,71.4742,277.2015137,143.3382146
198.9279192,0,71.5198,212.7058637,72.40157389
262.7763365,0,71.5692,233.8817017,40.80757569
314.298371,0,71.6202,302.5474709,48.14352711
191.1058603,0,71.6696,124.3327429,5.901315789
151.9061758,0,71.719,73.83706873,21.44178956
159.3935443,0,71.7702,152.0229392,84.99359118
112.1231093,0,71.8196,106.4394903,-49.92791808
83.04280047,0,71.8692,57.08501455,-130.1592633
975.2719963,1,71.9202,822.140387,68.98635418
1366.404096,1,71.9726,1198.445542,296.2604896
-706.1916907,0,72.0221,-635.9959869,60.60456249
-1783.147734,0,72.0703,-1674.172785,-229.7724898
-922.7876449,0,72.1196,-933.6075253,-198.8494079
-305.2242016,0,72.1692,-328.4320395,-94.71393228
55.47648875,0,72.2202,54.28055156,41.66329864
128.687404,0,72.2696,40.89629065,-9.237577543
155.1763806,0,72.3192,43.65727132,36.06059158
226.052378,0,72.3703,138.7170263,83.56745856
140.3569903,0,72.4198,52.32902567,36.22533123
127.7445121,0,72.4706,124.1379256,85.12192561
24.11773635,0,72.5186,92.19388802,38.88034896
40.01703335,0,72.5698,156.2288758,18.73181902
284.0540158,0,72.6206,328.6017482,92.39908465
153.9506934,0,72.6686,150.9159193,21.23196289
-136.077594,0,72.7198,-133.2450711,-119.8373481
-206.667229,0,72.7706,-184.2223883,-152.1538822
-310.8314416,0,72.8254,-324.8550843,-174.5274653
-177.7806102,0,72.8698,-195.5679913,-38.82030556
151.0766189,0,72.9206,174.2842159,197.6908907
196.9702565,0,72.9686,158.8223014,128.7007728
115.3496417,0,73.0198,106.857835,7.062415353
36.92070328,0,73.074,45.58640574,-24.34589979
-119.7456454,0,73.119,-124.5054106,-84.36029326
-60.5083366,0,73.1698,-74.02499016,-18.8725
130.0754289,0,73.2206,104.3640635,69.06458424
164.814666,0,73.2686,143.4928457,136.5211999
134.5044265,0,73.3198,125.6143193,115.5904702
92.06936751,0,73.3707,70.54932272,5.621138021
124.3399619,0,73.4202,109.6951598,-20.02213778
128.2523651,0,73.4764,156.3612809,-45.30800562
119.7730672,0,73.5192,154.2591357,-29.4240963
30.71339797,0,73.5702,64.43586306,-29.06726848
21.31526537,0,73.6196,-17.2122681,-12.56968672
44.31342624,0,73.6692,30.86420217,44.57982685
-96.79597881,0,73.7202,-119.6777301,26.67387592
-100.2947377,0,73.7696,-125.1807428,-10.41861222
61.3261823,0,73.8192,18.30402657,6.47001186
0.8317196,0,73.8702,-47.36369219,24.60690343
-158.8553397,0,73.9196,-145.4949869,0.481700038
-56.63081419,0,73.9692,-50.84354961,-31.85799751
94.60466721,0,74.0202,128.700415,43.60146642
12.3615399,0,74.0696,9.009055358,50.13597603
-18.82558225,0,74.1192,-25.12076995,12.61692328
193.960634,0,74.1715,221.2507528,74.21574288
142.3309988,0,74.2213,187.4809084,23.85722839
-41.10568029,0,74.273,-36.78777575,-60.42253588
-62.81901125,0,74.3202,-89.53806862,-146.6424165
13.70225719,0,74.3698,1.658453137,-96.31903488
67.10905692,0,74.4206,76.92482242,-31.11432923
-2.15823177,0,74.4686,30.18752604,-28.62703516
-17.14523077,0,74.5198,-66.24891749,-29.75387533
-106.8633615,0,74.574,-135.0794748,-85.03279434
-103.4519548,0,74.619,-45.58276509,-14.15396745
3.13453355,0,74.6698,-5.342539137,87.9002419
-64.97105606,0,74.7204,-50.17772281,145.3383688
-58.5546403,0,74.7718,-39.16833418,59.82906149
-105.2926924,0,74.8198,-77.53120169,-58.56280553
-96.8233799,0,74.8706,-72.61479544,-66.70877428
-11.55060156,0,74.9186,-86.98408724,23.25044401
19.22084923,0,74.9698,59.60784403,83.24506475
54.14972162,0,75.0206,115.3637646,-68.56053552
-144.4146823,0,75.0686,-157.2649779,-304.3599167
-150.0487642,0,75.1198,-198.4233881,-359.7682394
3.742938975,0,75.1706,-87.44356652,-77.286729
51.8429043,0,75.2186,5.079294271,231.1382389
135.8551031,0,75.2698,99.53517378,280.5818479
-50.46940685,0,75.3206,2.456368843,218.3353636
-298.7268146,0,75.3703,-99.93844117,101.4113076
-227.605217,0,75.4196,-16.43149737,63.44923369
-199.3761845,0,75.4692,-17.96033341,-2.831324122
-108.2492655,0,75.5202,-36.73413475,-80.26510241
-62.58221407,0,75.5696,9.045472852,-57.18101619
-131.6775368,0,75.6192,-30.8736669,-141.3615118
-194.1245737,0,75.6702,-161.359909,-206.4843114
-146.010424,0,75.7196,-57.23396386,-136.2902391
-116.0711248,0,75.7692,-46.55901565,-20.88715319
-87.37113531,0,75.8202,-41.57253372,70.06436702
130.9771401,0,75.8734,210.7246266,91.59972026
58.93687344,0,75.9192,115.6368172,46.53402971
1090.190959,1,75.9702,1068.037573,233.0666533
1544.837294,1,76.0196,1509.180534,331.898364
-447.3845372,0,76.0692,-392.1800787,1.707985176
-1479.957743,0,76.1202,-1421.760086,-248.5750144
-928.1574872,0,76.1696,-930.9863231,-188.7371194
-360.835146,0,76.2208,-386.4561009,-108.9018564
105.3605042,0,76.2724,37.37925741,-24.33917398
287.1022908,0,76.3196,258.6862666,77.29653982
156.0557983,0,76.3708,124.3764025,52.30164075
89.05715565,0,76.4186,-15.49913462,51.03613294
178.7731254,0,76.4698,40.40835715,18.83026321
133.1648617,0,76.5206,29.3705479,-74.27060072
50.28509571,0,76.5686,-67.5088444,-126.1500436
191.9035017,0,76.6198,-14.50220726,-75.79491534
370.0756456,0,76.6706,226.6782517,64.92125328
338.2975638,0,76.7186,265.9974609,82.70754557
279.4391386,0,76.7698,184.5853656,41.62772414
268.6017394,0,76.8244,137.5892006,80.11613822
156.8043489,0,76.8686,113.045251,34.26642189
137.4022708,0,76.9198,101.2607304,34.91842812
113.392399,0,76.9706,51.86678576,99.97345546
31.43487435,0,77.0186,-5.676561849,40.59958789
66.66301666,0,77.0698,71.24024491,11.16152613
115.6437673,0,77.1206,88.96630676,9.768552822
86.07296743,0,77.1686,8.745182943,-7.236567057
60.81260433,0,77.2198,43.51205546,32.69812424
49.29498148,0,77.2736,31.64170841,-22.03865139
42.61226,0,77.3226,-1.505794934,-72.35671529
33.55418287,0,77.3713,-34.37660672,-43.02535216
-46.44031404,0,77.4192,-23.85321855,-25.95667809
-44.7883669,0,77.4702,7.534041309,11.97376781
-38.59027257,0,77.5264,-29.76101026,9.210433062
-15.99010383,0,77.5721,16.86035084,7.126139785
-40.62269683,0,77.6203,12.83721512,16.45339881
-119.777973,0,77.6696,-130.7343224,-31.57944092
-134.5515822,0,77.7192,-148.30489,-28.20329657
-83.3950124,0,77.7702,-51.57411614,33.35418572
12.06103545,0,77.8196,20.74143921,99.4277343
24.63566988,0,77.8692,54.87756243,85.27312702
-17.92259347,0,77.9232,11.00236742,-58.27452802
-85.59727545,0,77.9696,-127.8872111,-196.7997619
-37.44096668,0,78.0192,-35.31493885,-145.2908822
26.65415894,0,78.0738,32.48071297,-21.28772444
-86.06197659,0,78.1198,-65.65813752,-31.67843439
-28.3009246,0,78.1692,32.92018409,4.812288759
-1.52732135,0,78.2202,15.17837235,45.53859443
-68.6045171,0,78.2696,-56.17876641,68.43930019
17.65903953,0,78.3192,48.14733183,156.7781273
0.83513832,0,78.3702,10.74454957,122.0747201
-0.943140685,0,78.4198,-17.42019685,47.79912438
-13.7734847,0,78.4774,-44.20101798,-75.52689885
-71.21845106,0,78.5186,-81.57323261,-112.136607
-13.89009897,0,78.5698,25.02938923,-22.8903541
-10.34254233,0,78.6206,26.91150837,-127.1787831
63.2690801,0,78.6686,53.10852539,-173.8564076
107.2780791,0,78.7198,83.59491073,-180.9275161
-6.4679489,0,78.7706,-16.55064592,-224.1060878
-65.96005143,0,78.8186,-82.83026367,-67.00216536
-35.53980922,0,78.8698,-6.3712713,93.70968027
-52.25491406,0,78.9206,-39.98045554,126.2346269
-89.81568335,0,78.9686,-66.41631098,142.6086203
-69.54297234,0,79.0236,-55.0458265,169.2567331
-154.9182265,0,79.0706,-109.2685676,113.4956024
-66.1799147,0,79.1186,-7.838207682,69.76058008
194.2158332,0,79.1698,172.7596408,85.40155596
1144.683404,1,79.2206,1047.720911,150.6318926
1373.352916,1,79.2686,1340.294956,379.5988123
739.7898101,1,79.30966667,836.0011416,511.5071663
